"","album_uri","album_name","album_img","album_release_date","album_release_year","album_popularity","track_name","track_uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity","artist"
"1","09Nao8wNpzTz60nY8G2n7A","Transpiração Continua Prolongada","https://i.scdn.co/image/2754752aec1417fabc527daab398ee1acb810a01","1997",1997-01-01,54,"Tributo Ao Frango Da Malasia","6G3ejWxnAbCc5AAoaigLF4",0.514,0.466,"C#",-14.864,"major",0.123,0.907,0,0.951,0.856,126.553,25533,3,"C# major",1,"Charlie Brown Jr."
"2","09Nao8wNpzTz60nY8G2n7A","Transpiração Continua Prolongada","https://i.scdn.co/image/2754752aec1417fabc527daab398ee1acb810a01","1997",1997-01-01,54,"O Côro Vai Comê","3RRroToeh491CkWyqGLCEt",0.716,0.872,"C",-3.133,"minor",0.0437,0.0768,4.69e-05,0.34,0.972,147.644,141133,4,"C minor",56,"Charlie Brown Jr."
"3","09Nao8wNpzTz60nY8G2n7A","Transpiração Continua Prolongada","https://i.scdn.co/image/2754752aec1417fabc527daab398ee1acb810a01","1997",1997-01-01,54,"Tudo Que Ela Gosta de Escutar","3JBxvaIwVEpYtjpbt3ZjqD",0.859,0.662,"F",-2.611,"minor",0.0472,0.118,1.67e-05,0.0246,0.915,115.384,176067,4,"F minor",59,"Charlie Brown Jr."
"4","09Nao8wNpzTz60nY8G2n7A","Transpiração Continua Prolongada","https://i.scdn.co/image/2754752aec1417fabc527daab398ee1acb810a01","1997",1997-01-01,54,"Sheik","3hjotkIscst2YgMWujDJ3P",0.852,0.859,"A#",-3.214,"minor",0.0657,0.153,0.000921,0.136,0.914,108.344,171333,4,"A# minor",33,"Charlie Brown Jr."
"5","09Nao8wNpzTz60nY8G2n7A","Transpiração Continua Prolongada","https://i.scdn.co/image/2754752aec1417fabc527daab398ee1acb810a01","1997",1997-01-01,54,"Hei! Arreia... - Vinheta","6Wgaaf0PdnRmf6E8ENdqJ0",0.452,0.629,"E",-19.251,"major",0.197,0.469,0.00569,0.361,0.223,101.316,26533,4,"E major",0,"Charlie Brown Jr."
"6","09Nao8wNpzTz60nY8G2n7A","Transpiração Continua Prolongada","https://i.scdn.co/image/2754752aec1417fabc527daab398ee1acb810a01","1997",1997-01-01,54,"Gimme O Anel","2tqfqPGsrngNCqdTPpyCmT",0.748,0.741,"C#",-2.364,"major",0.0315,0.108,0.000569,0.0638,0.862,117.344,170000,4,"C# major",36,"Charlie Brown Jr."
"7","09Nao8wNpzTz60nY8G2n7A","Transpiração Continua Prolongada","https://i.scdn.co/image/2754752aec1417fabc527daab398ee1acb810a01","1997",1997-01-01,54,"Molengol's Groove","6S9ybelxcrLwRm5fKT4M1q",0.885,0.28,"A#",-19.344,"minor",0.455,0.818,0.845,0.112,0.572,99.903,53000,4,"A# minor",25,"Charlie Brown Jr."
"8","09Nao8wNpzTz60nY8G2n7A","Transpiração Continua Prolongada","https://i.scdn.co/image/2754752aec1417fabc527daab398ee1acb810a01","1997",1997-01-01,54,"Aquela Paz","7kCK7FazK6VbfEqtZ6CRa0",0.542,0.7,"B",-7.091,"major",0.0421,0.0722,0.00152,0.0991,0.666,91.26,182200,4,"B major",34,"Charlie Brown Jr."
"9","09Nao8wNpzTz60nY8G2n7A","Transpiração Continua Prolongada","https://i.scdn.co/image/2754752aec1417fabc527daab398ee1acb810a01","1997",1997-01-01,54,"Quinta-Feira","3wYFP2c1IPzUgtoZFLaQDb",0.724,0.646,"B",-4.495,"major",0.0658,0.0977,0.179,0.0647,0.824,143.674,290200,4,"B major",38,"Charlie Brown Jr."
"10","09Nao8wNpzTz60nY8G2n7A","Transpiração Continua Prolongada","https://i.scdn.co/image/2754752aec1417fabc527daab398ee1acb810a01","1997",1997-01-01,54,"Proibida Pra Mim (Grazon)","5HOkVB35cz5nK6ZeRj0xM6",0.57,0.93,"G#",-3.14,"major",0.0477,0.00606,0.00381,0.102,0.925,163.751,167933,4,"G# major",59,"Charlie Brown Jr."
"11","09Nao8wNpzTz60nY8G2n7A","Transpiração Continua Prolongada","https://i.scdn.co/image/2754752aec1417fabc527daab398ee1acb810a01","1997",1997-01-01,54,"Lombra","4H80DZdkLaKS98vEDU2hhn",0.574,0.967,"B",-3.371,"major",0.143,0.0652,2.88e-06,0.354,0.66,166.038,191627,4,"B major",29,"Charlie Brown Jr."
"12","09Nao8wNpzTz60nY8G2n7A","Transpiração Continua Prolongada","https://i.scdn.co/image/2754752aec1417fabc527daab398ee1acb810a01","1997",1997-01-01,54,"Corra Vagabundo","1Ea7KlAIUYcXfSXuvDWOIb",0.63,0.884,"G#",-4.617,"major",0.0723,0.00474,0.0949,0.221,0.437,91.107,215467,4,"G# major",31,"Charlie Brown Jr."
"13","09Nao8wNpzTz60nY8G2n7A","Transpiração Continua Prolongada","https://i.scdn.co/image/2754752aec1417fabc527daab398ee1acb810a01","1997",1997-01-01,54,"Falar, Falar","56XzcImxR8EkD26T9Fjqkg",0.705,0.933,"C#",-3.159,"major",0.0682,0.0146,0,0.09,0.707,99.077,167307,4,"C# major",26,"Charlie Brown Jr."
"14","09Nao8wNpzTz60nY8G2n7A","Transpiração Continua Prolongada","https://i.scdn.co/image/2754752aec1417fabc527daab398ee1acb810a01","1997",1997-01-01,54,"Festa","2ihGrqxNfFj6GTbQdFPmOy",0.708,0.894,"B",-4.507,"minor",0.0938,0.0312,0.000374,0.0449,0.813,103.157,171693,4,"B minor",26,"Charlie Brown Jr."
"15","09Nao8wNpzTz60nY8G2n7A","Transpiração Continua Prolongada","https://i.scdn.co/image/2754752aec1417fabc527daab398ee1acb810a01","1997",1997-01-01,54,"Escalas Tropicais","5Ou9zuFtgccUj1YkAa9N3v",0.688,0.962,"G#",-2.194,"major",0.0872,0.0191,7.15e-06,0.0771,0.657,102.177,128573,4,"G# major",25,"Charlie Brown Jr."
"16","09Nao8wNpzTz60nY8G2n7A","Transpiração Continua Prolongada","https://i.scdn.co/image/2754752aec1417fabc527daab398ee1acb810a01","1997",1997-01-01,54,"Charlie Brown Jr.","0EfdF8WWM6tSCM9V04fnKv",0.705,0.953,"C#",-3.128,"major",0.149,0.038,0,0.0586,0.633,108.243,192000,4,"C# major",35,"Charlie Brown Jr."
"17","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"Confisco","0qhwZ19NLe1FpQSmb4ZZau",0.824,0.989,"F#",-3.149,"minor",0.255,0.0747,0.000139,0.0858,0.515,116.033,178867,4,"F# minor",37,"Charlie Brown Jr."
"18","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"Zoio De Lula","0AsfpL8bzbmEyJsfbPPYnj",0.682,0.674,"G#",-3.595,"minor",0.0803,0.122,7.06e-06,0.0612,0.883,152.132,252227,4,"G# minor",64,"Charlie Brown Jr."
"19","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"Resolve O Meu Problema Aí","6uuCKMm1Q18KDoiS89aOgA",0.34,0.997,"B",-1.749,"major",0.183,0.0403,0.00036,0.314,0.348,155.191,179507,3,"B major",33,"Charlie Brown Jr."
"20","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"Te Levar Daqui","0PlE0Lh9wcuh9G9uMmZvZC",0.604,0.974,"C#",-2.209,"major",0.107,0.00222,8.42e-05,0.314,0.493,116.983,184867,4,"C# major",55,"Charlie Brown Jr."
"21","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"Vinheta: O Que É Da Casa, É Da Casa","7lW2ASyqIW7DuXoWwh7fmb",0.726,0.914,"C#",-8.996,"major",0.107,0.67,1.21e-06,0.117,0.946,127.822,61027,4,"C# major",32,"Charlie Brown Jr."
"22","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"O Preço","7vI40WHmFdHvs0j78EtWSU",0.621,0.858,"D#",-3.705,"minor",0.0787,0.743,0,0.129,0.374,150.01,210667,4,"D# minor",44,"Charlie Brown Jr."
"23","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"Não Deixe O Mar Te Engolir","13ngzqLaMikTeh1BfUsCmS",0.471,0.756,"G#",-4.5,"major",0.0727,0.0178,0.00096,0.0568,0.463,156,309440,4,"G# major",54,"Charlie Brown Jr."
"24","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"Hoje De Noite","2GHBe8pqsAp0CE3sPRhSO9",0.713,0.871,"B",-4.211,"major",0.0347,0.103,0.000108,0.254,0.614,120.119,160960,4,"B major",35,"Charlie Brown Jr."
"25","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"Bons Aliados","1Bhx7ZIJJwdYwS1mQmQYO1",0.421,0.96,"F#",-2.877,"major",0.138,0.0129,4.34e-05,0.0406,0.858,91.086,144773,4,"F# major",29,"Charlie Brown Jr."
"26","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"O Puxa Carro","3FNraiNIVKcEEWBtQmzFQA",0.477,0.923,"A#",-3.944,"minor",0.121,0.0473,0.00119,0.0584,0.742,152.842,173560,4,"A# minor",30,"Charlie Brown Jr."
"27","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"Vinheta: União / Fogo Na Bomba","79b86R6SUxvGCZbaa1ktnI",0.803,0.785,"G#",-7.538,"major",0.514,0.634,0,0.0438,0.906,80.063,179640,4,"G# major",34,"Charlie Brown Jr."
"28","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"Aquele Velho Carteado E Algumas Manobrinhas","5JxAcWv2IAOCMCHEp8iaXm",0.606,0.97,"C#",-2.024,"major",0.0727,0.117,0.000144,0.0572,0.822,164.184,155333,4,"C# major",30,"Charlie Brown Jr."
"29","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"333","2UwYV9ckcBRZUJ7owav1ci",0.605,0.946,"G#",-2.408,"major",0.0663,0.092,0,0.356,0.702,124,148133,4,"G# major",33,"Charlie Brown Jr."
"30","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"Mantenha A Dúvida E Espere Até Ouvir Falar De Nós","2bR7PRHMdePRvBk83nWEfa",0.266,0.981,"F#",-2.887,"major",0.165,0.0137,0.00262,0.316,0.603,155.253,184027,4,"F# major",33,"Charlie Brown Jr."
"31","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"Do Surf","5mHAWhroHqrIQYQ849tK0I",0.531,0.983,"B",-2.298,"major",0.0685,1.22e-05,0.9,0.419,0.345,100.988,115333,4,"B major",29,"Charlie Brown Jr."
"32","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"Estória Mal Escrita","5ntvCSu8BcXib0m7OCG4Uz",0.606,0.971,"A#",-3.369,"minor",0.0634,0.00171,0.00527,0.257,0.659,106.402,242600,4,"A# minor",29,"Charlie Brown Jr."
"33","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"Chicanos (Skate Nos Canos)","3sbcSYSanMnZ2Nmw6zVc8a",0.745,0.629,"G#",-11.391,"major",0.0612,0.27,0.868,0.164,0.768,93.098,84173,4,"G# major",28,"Charlie Brown Jr."
"34","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"A Grande Volta","2leSRFcnCKlMFvUzGr1VFB",0.581,0.978,"C#",-2.273,"major",0.134,0.0543,5.28e-05,0.286,0.947,172.645,139200,4,"C# major",31,"Charlie Brown Jr."
"35","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"Cruzei Uma Doida","6BYUJz86Lu34PVOZB2n3YR",0.301,0.991,"C#",-2.952,"major",0.154,0.00239,0.00879,0.321,0.473,167.192,105627,4,"C# major",30,"Charlie Brown Jr."
"36","2hLNxoJZ5kZoBEX0XGBRNu","Preço Curto, Prazo Longo","https://i.scdn.co/image/1d3b46bc5f22c95f663ea010cd0458998dc78892","1999-01-05",1999-01-05,56,"12+1 (Doze Mais Um)","5Q9TMnIRV7f92UoYeVAXxR",0.749,0.845,"C#",-3.722,"major",0.282,0.489,3.41e-05,0.0446,0.663,90.076,181000,4,"C# major",29,"Charlie Brown Jr."
"37","5eF1HzO5mIQxs7bCwW9TJC","Nadando Com Os Tubarões","https://i.scdn.co/image/aaf452a7d646b6f50b1a36a1b94fd8bfe914b449","2000",2000-01-01,44,"Rubão - o Dono do Mundo","201AtbXVYC48kdfzZVBMtn",0.621,0.995,"C#",-3.164,"major",0.0773,0.00295,0.545,0.068,0.525,91.009,134800,4,"C# major",54,"Charlie Brown Jr."
"38","5eF1HzO5mIQxs7bCwW9TJC","Nadando Com Os Tubarões","https://i.scdn.co/image/aaf452a7d646b6f50b1a36a1b94fd8bfe914b449","2000",2000-01-01,44,"Rale","214U8oGLlBQF8ACr6auqm1",0.7,0.959,"G#",-2.744,"major",0.0507,0.0199,4.79e-05,0.0639,0.655,119.332,195667,4,"G# major",30,"Charlie Brown Jr."
"39","5eF1HzO5mIQxs7bCwW9TJC","Nadando Com Os Tubarões","https://i.scdn.co/image/aaf452a7d646b6f50b1a36a1b94fd8bfe914b449","2000",2000-01-01,44,"O Penetra","4Zlw0SGUtUwJaPBo7hhgBH",0.625,0.985,"C#",-3.774,"minor",0.0565,0.00418,0.000433,0.151,0.723,95.153,193333,4,"C# minor",32,"Charlie Brown Jr."
"40","5eF1HzO5mIQxs7bCwW9TJC","Nadando Com Os Tubarões","https://i.scdn.co/image/aaf452a7d646b6f50b1a36a1b94fd8bfe914b449","2000",2000-01-01,44,"Tudo Mudar","7KTLlcjpRUzLLEngFaj0NZ",0.488,0.833,"G#",-4.47,"major",0.107,0.00619,0,0.0935,0.812,91.372,134027,4,"G# major",39,"Charlie Brown Jr."
"41","5eF1HzO5mIQxs7bCwW9TJC","Nadando Com Os Tubarões","https://i.scdn.co/image/aaf452a7d646b6f50b1a36a1b94fd8bfe914b449","2000",2000-01-01,44,"Fichado","5ntLArJtXrJmv8tzlLLP0h",0.43,0.992,"F#",-3.356,"minor",0.22,0.0418,0,0.33,0.565,108.74,189307,4,"F# minor",29,"Charlie Brown Jr."
"42","5eF1HzO5mIQxs7bCwW9TJC","Nadando Com Os Tubarões","https://i.scdn.co/image/aaf452a7d646b6f50b1a36a1b94fd8bfe914b449","2000",2000-01-01,44,"Ouviu-Se Falar - Extra - Turne Internacional","74cr9tXA7jk1KY1QkA0VFD",0.335,0.95,"C#",-5.626,"minor",0.28,0.00377,1.22e-05,0.119,0.312,89.384,192067,4,"C# minor",30,"Charlie Brown Jr."
"43","5eF1HzO5mIQxs7bCwW9TJC","Nadando Com Os Tubarões","https://i.scdn.co/image/aaf452a7d646b6f50b1a36a1b94fd8bfe914b449","2000",2000-01-01,44,"Amor Pelas Ruas","0TkQ0UCHnWk37IxRN75itg",0.338,0.639,"C#",-12.838,"major",0.0402,0.0221,0.947,0.0781,0.809,180.891,117693,4,"C# major",25,"Charlie Brown Jr."
"44","5eF1HzO5mIQxs7bCwW9TJC","Nadando Com Os Tubarões","https://i.scdn.co/image/aaf452a7d646b6f50b1a36a1b94fd8bfe914b449","2000",2000-01-01,44,"Essa É Por Quem Ficou Pra Trás","3LEKCIZL576hRFNrcmQq1q",0.329,0.997,"G#",-3.141,"major",0.391,0.0188,1.06e-06,0.31,0.111,91.876,217040,4,"G# major",29,"Charlie Brown Jr."
"45","5eF1HzO5mIQxs7bCwW9TJC","Nadando Com Os Tubarões","https://i.scdn.co/image/aaf452a7d646b6f50b1a36a1b94fd8bfe914b449","2000",2000-01-01,44,"Transar No Escuro","0JPesMURlkeCSWDB9kPm9p",0.336,0.968,"A",-5.175,"major",0.051,0.000416,0.000677,0.428,0.555,170.03,183160,4,"A major",33,"Charlie Brown Jr."
"46","5eF1HzO5mIQxs7bCwW9TJC","Nadando Com Os Tubarões","https://i.scdn.co/image/aaf452a7d646b6f50b1a36a1b94fd8bfe914b449","2000",2000-01-01,44,"Fundão - Instrumental","5Fkp2d7qmzvfBRVCyl1ZrQ",0.586,0.847,"C",-10.655,"minor",0.03,0.0525,0.931,0.226,0.968,112.527,117867,5,"C minor",25,"Charlie Brown Jr."
"47","5eF1HzO5mIQxs7bCwW9TJC","Nadando Com Os Tubarões","https://i.scdn.co/image/aaf452a7d646b6f50b1a36a1b94fd8bfe914b449","2000",2000-01-01,44,"Talvez A Metade Do Caminho","0ehtFnPWJIYVwZhca6GBu5",0.56,0.972,"G#",-4.457,"major",0.0666,0.00408,0,0.245,0.587,92.125,182973,4,"G# major",29,"Charlie Brown Jr."
